title,company,category,status,min_edu,min_exp,description,url,imgUrl
MCN Manager Shopee & TikTok,Haluan Media Group,Marketing,Full-Time · On-site,Minimum Senior/Vocational High School,null,"Job description for MCN Manager Shopee & TikTok at Haluan Media GroupMCN Manager/KOL&Brand SpecialistLokasi: JakartaPengalaman: 3+ tahun dalam bidang MCN (Multi-Channel Network), manajemen KOL (Key Opinion Leader), dan pengalaman dengan platform Shopee & TikTok, termasuk penguasaan dashboard.Tanggung Jawab Utama:1. Kepemimpinan dan Pengembangan Tim:- Membentuk, memimpin, dan memotivasi tim untuk mencapai target kinerja.- Melakukan mentoring dan pengembangan keterampilan anggota tim.2. Pengelolaan dan Pertumbuhan GMV (Gross Merchandise Value):- Menyusun strategi peningkatan GMV melalui platform Shopee dan kanal lainnya.- Mengoptimalkan kerja sama dengan kreator dan KOL untuk mendukung pertumbuhan perusahaan.3. Pengelolaan MCN Shopee & TikTok :- Membangun dan mengelola MCN untuk meningkatkan performa penjualan dan promosi.- Menggunakan dashboard Shopee untuk memantau performa kampanye dan menganalisis data terkait GMV.4. Rekrutmen dan Kolaborasi dengan Kreator:- Merekrut konten kreator dan KOL yang relevan untuk kolaborasi proyek.- Menjalin hubungan yang erat dengan host live untuk berbagai kategori produk.5. Manajemen Kinerja dan Operasional:- Memantau dan mengevaluasi kinerja host live serta memastikan standar kinerja terpenuhi.-Mengelola konten iklan (Ads Content) dan live streaming untuk berbagai kampanye.6. Kampanye dan Aktivasi Brand:- Mengelola kampanye brand, mulai dari konsep hingga pelaksanaan.- Menyusun briefing untuk kreator dan memastikan konten yang dihasilkan sesuai dengan target audiens.7. Manajemen Model dan Produksi:- Mencari dan mengelola model untuk pemotretan katalog produk brand.Kualifikasi yang Dibutuhkan :- Kepemimpinan dan Komitmen- Karakter seorang pemimpin dengan kemampuan untuk memotivasi tim.- Memiliki growth mindset dan dapat bekerja sepenuh hati di bawah tekanan.Pengalaman dan Keahlian:- Pengalaman dalam membangun dan mengelola hubungan dengan kreator dan KOL.- Kompetensi dalam manajemen MCN Shopee, termasuk penggunaan dashboard Shopee untuk analisis data dan pelaporan performa.- Pemahaman mendalam tentang perencanaan dan eksekusi strategi peningkatan GMV.- Pengalaman dalam mengelola kampanye iklan digital dan live streaming.Fokus pada Target:- Komitmen kuat terhadap pencapaian target dan hasil.- Kemampuan analisis untuk menilai performa tim dan strategi.Profil Kandidat Impian:- Seorang profesional dengan rekam jejak dalam membawa pertumbuhan signifikan pada perusahaan, khususnya melalui MCN Shopee.- Memiliki kemampuan membangun hubungan yang kuat dengan KOL, kreator, dan host live.- Berpikir strategis, berorientasi hasil, dan mampu bekerja dalam lingkungan yang dinamis.- Mahir dalam memanfaatkan dashboard Shopee untuk analisis data dan pengambilan keputusan.Read Less",https://glints.com/id/en/opportunities/jobs/mcn-manager-shopee-and-tiktok/578380ba-027f-4b92-918e-693c8bb4f1f0?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/d953ba6b62710b8ba015a4cdb0470828.jpg
HOST LIVE STREAMING,Trendressa,Arts & Creative,Full-Time · On-site,Minimum Senior/Vocational High School,Less than a year of experience,"Job description for HOST LIVE STREAMING at TrendressaHost Live StreamingProduk: Pakaian Thrifting CewekKualifikasi:1. Wanita 2. Maksimal 28 Tahun3. Memiliki Pengalaman Sebagai Host4. Berpenampilan Menarik5. Jujur dan Bertanggung Jawab6. Berorientasi pada Target7. Memiliki kreativitas dan Berani di Depan CameraNoted: 1. Jadwal Kerja Terbagi 4 Shift2. Untuk Jadwal dan Shift akan ditentukan dari Perusahaan3. Karyawan tidak bisa memilih shift dan jadwal4. Karna setiap Karyawan akan mendapatkan jadwal dan shift yang sama adilnya, dan5. Pastikan kamu membaca semua ketentuan sebelum menghubungi kami atau mendaftar. Benefit:1. Gaji Pokok2. Bonus Penjualan3. Mess untuk yang membutuhkan4. Gratis Pakaian Setiap BulanTerimakasihRead Less",https://glints.com/id/en/opportunities/jobs/host-live-streaming/5d81e07d-411a-4de9-b8e5-dc81051c3215?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/ed33891a38a4fac24139930c3874cfb8.jpeg
Math Teacher (Fresh Graduates Rp7millions/month),ProfLab,Education & Training,Full-Time · On-site,Minimum Bachelor’s Degree,null,"Job description for Math Teacher (Fresh Graduates Rp7millions/month) at ProfLabWe are looking for talented and passionate Fresh Graduates who love nurturing primary, secondary and high school/junior college students (Grade 1 to 12). Join us! Together, we grow.Choice of Locations:MOI Kelapa GadingKelapa GadingPIK ManyarKey Responsibilities:Teach and mentor students effectively.Provide a high quality learning experience.Monitor students’ progress.Establish and maintain good relationships with students and parents.Participate in marketing efforts and students' recruitment.Develop learning materials and update it regularly.No experience is required.Read Less",https://glints.com/id/en/opportunities/jobs/math-teacher-fresh-graduates-rp7millions-month/32bb5f5c-d7af-4e8a-a786-abf0a18f3804?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/6a0b621d2d9eeace83145a2abd3456c8.png
Science Teacher (Fresh Graduates Rp7millions/month),ProfLab,Education & Training,Full-Time · On-site,Minimum Bachelor’s Degree,null,"Job description for Science Teacher (Fresh Graduates Rp7millions/month) at ProfLabWe are looking for talented and passionate Fresh Graduates who love nurturing primary, secondary and high school/junior college students (Grade 1 to 12). Join us! Together, we grow.Choice of Locations:MOI Kelapa GadingKelapa GadingPIK ManyarKey Responsibilities:Teach and mentor students effectively.Provide a high quality learning experience.Monitor students’ progress.Establish and maintain good relationships with students and parents.Participate in marketing efforts and students' recruitment.Develop learning materials and update it regularly.No experience is required.Read Less",https://glints.com/id/en/opportunities/jobs/science-teacher-fresh-graduates-rp7millions-month/acf34f4e-c4b4-4b50-8f96-fa51020bbbf1?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/6a0b621d2d9eeace83145a2abd3456c8.png
English Teacher (Fresh Graduates Rp7millions/month),ProfLab,Education & Training,Full-Time · On-site,Minimum Bachelor’s Degree,null,"Job description for English Teacher (Fresh Graduates Rp7millions/month) at ProfLabWe are looking for talented and passionate Fresh Graduates who love nurturing primary, secondary and high school/junior college students (Grade 1 to 12). Join us! Together, we grow.Choice of Locations:MOI Kelapa GadingKelapa GadingPIK ManyarKey Responsibilities:Teach and mentor students effectively.Provide a high quality learning experience.Monitor students’ progress.Establish and maintain good relationships with students and parents.Participate in marketing efforts and students' recruitment.Develop learning materials and update it regularly.No experience is required.Read Less",https://glints.com/id/en/opportunities/jobs/english-teacher-fresh-graduates-rp7millions-month/81b72bb0-f861-47cf-9ae7-7394d2de10e7?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/6a0b621d2d9eeace83145a2abd3456c8.png
Host Live Streaming,PT. TAKAFULL TRADE INTERNATIONAL,Arts & Creative,Full-Time · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,"Job description for Host Live Streaming at PT. TAKAFULL TRADE INTERNATIONALTanggungjawab :Mempromosikan produk menggunakan platform live streaming (Tiktok, Instagram, Facebook, Shopee, dll)Mempersuasi orang untuk membeli produkMembuat jadwal dan menjalankan streaming langsung atau video langsung secara rutinMenjawab pertanyaan / komen dari audiens dengan jelasMerapikan set setelah live & produk displayMengirim report live setelah selesai ke grupMengetahui jenis bahan plan menjadi nilai tambahKualifikasi :Pendidikan jurusan pemasaran, bisnis, ekonomi, komunikasi, DKV, multimedia, TKJ (lebih disukai)Single belum menikahBerpengalaman dalam peran host live, KOL, Sales Promotion Girl atau Broadcaster, MC, PresenterFamiliar dengan platform media sosial seperti Instagram, YouTube, Facebook, TikTok, Shopee dll (memiliki banyak pengikut dan aktif di akun media sosial merupakan nilai tambah)Dapat bekerja sama secara tim maupun bekerja individuMemiliki keterampilan berbicara dan menjual yang baikResponsif dan bertanggung jawabMampu bekerja dibawah tekananBerpenampilan menarik & berkepribadian baikKreatif, bersemangat, dan paham dengan tren saat iniAktif, ramah, dan terbiasa di depan kameraSelera yang baik dalam gaya busanaMultitasking, siap ditempatkan ke bagian manapunSiap bekerja dengan shiftRead Less",https://glints.com/id/en/opportunities/jobs/host-live-streaming/1ee1f059-62c9-45b0-b12c-64114a8a748e?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/7bdb88a6a255ee686733fb415ff06e39.jpeg
Talent Manager,PT Chao Lei Hei (Superpower Media),Business Development & Sales,Full-Time · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,Job description for Talent Manager at PT Chao Lei Hei (Superpower Media)Min. Lulusan SMA/SMKLaki-laki/perempuan usia max.30thMemiliki pengalaman min.1thn (fresh graduate are welcome)Mampu bekerja Di bawah tekananRead Less,https://glints.com/id/en/opportunities/jobs/talent-manager/63dec935-8985-48fb-a5f9-a55976a9d756?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/24fca8d5f247b087ac5abf97afd96155.png
Waiter / Waitress,Super Penyet Semarang,"Hotel, Restaurant & Travel",Full-Time · On-site,Minimum Senior/Vocational High School,null,Job description for Waiter / Waitress at Super Penyet Semarang1. KASIRKualifikasi:- Wanita- Usia maksimal 28 Tahun- Pendidikan minimal SMA/SMK sederajat.- Memiliki pengalaman menjadi kasir minimal 1 tahun.- Terbiasa mengoperasikan komputer- Penempatan di Cabang Solo2. WAITRESSKualifikasi :- Pria/Wanita.- Usia maksimal 28 Tahun.- Pendidikan minimal SMA/SMK sederajat.- Memiliki pengalaman sebagai waitress lebih diutamakan.- Komunikatif.- Mampu bekerja dengan tim.- Penempatan di Cabang Solo3. COOK HELPERKualifikasi:- Pria/Wanita.- Usia maksimal 35 Tahun.- Pendidikan minimal SMA/SMK sederajat.- Menyukai aktifitas memasak di dapur.- Mampu bekerja dengan tim.- Penempatan di Cabang SoloRead Less,https://glints.com/id/en/opportunities/jobs/waiter-waitress/e0b07b1f-8fa6-43b0-944c-b01152f10f7d?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/b995f699c342fd940139ffd24877e0bf.jpg
product development,PT. Akusara Adhidrawa Rasa,Product Management & Project Management,Full-Time · On-site,Minimum Bachelor’s Degree,1 - 3 years of experience,"Job description for product development at PT. Akusara Adhidrawa Rasa1. Pendidikan:Gelar Sarjana (S1) di bidang Ilmu Pangan, Teknologi Pangan, Kimia, Bioteknologi, atau disiplin terkait lainnya.Gelar Master (S2) dalam bidang terkait bisa menjadi nilai tambah.2. Pengalaman:Minimal 2 tahun pengalaman di bidang pengembangan produk, terutama produk minuman.Pengalaman dalam pengembangan minuman ready-to-drink (RTD) adalah nilai tambah.3. Keterampilan Teknis:Pengetahuan mendalam tentang formulasi produk, analisis sensorik, dan stabilitas produk.Kemampuan dalam menguji dan memodifikasi bahan baku untuk memastikan rasa, tekstur, dan penampilan produk yang sesuai.Pengalaman menggunakan peralatan laboratorium untuk mengembangkan, menguji, dan meningkatkan produk minuman.Pemahaman tentang proses manufaktur minuman, seperti pasteurisasi, fermentasi, karbonasi, dan pengawetan.4. Pengetahuan Regulasi:Pengetahuan tentang standar keamanan pangan dan peraturan yang berlaku (misalnya BPOM di Indonesia).Pemahaman tentang proses sertifikasi Halal dan registrasi BPOM bisa menjadi nilai tambah.5. Kemampuan Analisis:Kemampuan melakukan riset pasar untuk mengidentifikasi tren terbaru dalam industri minuman.Kemampuan untuk menganalisis hasil uji laboratorium dan menginterpretasikan data terkait formulasi dan kualitas produk.6. Kemampuan Kreatif dan Inovatif:Keterampilan dalam menciptakan produk baru yang sesuai dengan kebutuhan konsumen dan tren pasar.Kreativitas dalam mengembangkan resep inovatif dan meningkatkan produk yang sudah ada.7. Keterampilan Komunikasi:Kemampuan berkolaborasi dengan tim lintas departemen seperti produksi, pemasaran, dan regulasi.Kemampuan untuk melaporkan hasil riset dan pengembangan secara jelas dan efektif.8. Keterampilan Manajemen Proyek:Pengalaman dalam mengelola proyek pengembangan produk dari tahap awal hingga peluncuran di pasar.Kemampuan mengelola waktu dan sumber daya secara efektif untuk mencapai target pengembangan produk.9. Kemampuan Bahasa:Kemampuan berbahasa Inggris baik secara lisan maupun tulisan, terutama jika bekerja di perusahaan multinasional.Read Less",https://glints.com/id/en/opportunities/jobs/product-development/5a847b3f-fe37-450a-9f52-ed68f5ff3c19?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/c21eafd5c5f6496aad03c3fea19ee119.jpeg
Administrasi Keuangan,PT Indo Naraya Esa,Administrative & Human Resources,Full-Time · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,"Job description for Administrasi Keuangan at PT Indo Naraya EsaKUALIFIKASI:Perempuan/Laki laki Usia 19 - 30 tahunMinimal Pendidikan SMA/K Sederajat (jurusan Akuntansi  diutamakan)Menguasai Microsoft Office (MS Word dan MS Excell) dan filling dokumen Rajin, disiplin, jujur dan bertanggung jawabRead Less",https://glints.com/id/en/opportunities/jobs/administrasi-keuangan/1da5375b-66d4-40e4-911b-8791bda8422d?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/bb855df06957b3422499aef3e2dc4111.jpeg
Rider - Sales Keliling,Pang Da Tea & Coffee,Business Development & Sales,Contract · On-site,Minimum Primary School,Less than a year of experience,Job description for Rider - Sales Keliling at Pang Da Tea & CoffeeJob Descriptions- Mengetahui area jakarta dan sekitar;- Dapat mengemudikan kendaraan motor roda dua dan roda tiga;- Memastikan semua prosedur keselamatan ditaati;- Mempertahankan hubungan kerja yang baik dengan semua rekan kerja;- Mencatat atau detail penjualan yang akurat;- Membersihkan setiap peralatan dan perlengkapan setelah digunakan setiap harinya;- Memastikan penjualan sesuai pesanan pembelian dan sesuai dengan nominal pembayaran;- Menjual minuman sesuai standar SOPRead Less,https://glints.com/id/en/opportunities/jobs/rider-sales-keliling/125712ab-899c-432d-aaf1-12814fcb1542?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/9f249d1710b700a09269f9126d2f0f65.jpeg
Content Creator,PREPARE,Marketing,Full-Time · On-site,Minimum Bachelor’s Degree,Less than a year of experience,"Job description for Content Creator at PREPAREJob DescriptionsBertanggung jawab dalam merancang strategi konten dan melaksanakan strategi kontenMenulis konten panjang seperti artikel dan blog Mendistribusikan konten di platform media sosialMengukur dan mengoptimalkan kinerja upaya pemasaran kontenBekerja sama erat dengan desainer, pemasar produk, profesional penjualan, dan pemasar konten lainnya untuk menerbitkan kontenPercaya diri tampil di depan kameraMemiliki kemampuan komunikasi yang baikPaham mengenai Dunia makeup & skincarepernah membuat konten dengan views diatas 10kDapat bekerjasama dengan timmembuat feeds ig Job RequirementsPendidikan minimal S1 Ilmu Komunikasi / MarketingPengalaman minimal 1 tahun di bidang yang samaKemampuan membuat konten untuk web dan mengembangkan audiensKeahlian dalam perangkat lunak pemasaran dan manajemen konten seperti WordpressKemampuan untuk menulis dengan persuasif dan mengkomunikasikan ide-ide Anda kepada pembacaRead Less",https://glints.com/id/en/opportunities/jobs/content-creator/448bfb51-fc2b-42c3-beac-562abaec6e61?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/0600ac5756a2d82b9bcfa4a836734659.png
Driver,Bluebird Siliwangi Depok,Supply Chain & Logistics,Full-Time · On-site,Minimum Secondary School,Less than a year of experience,"Job description for Driver at Bluebird Siliwangi DepokLOWONGAN KERJA PENGEMUDI TAKSI BLUEBIRD!Persyaratan :1. Usia 23 - 55 tahun2. Memiliki KTP dan SIM A aktif3. Tidak bertato dan bertindik4. Memiliki HP Android minimal RAM 3 GB Versi 105. Photocopy Ijazah/Surat Tanda Pernah BersekolahBenefit yang di dapatkan :1. Bonus Penghasilan2. Bonus Masa Kerja3. Bonus Khusus Lebaran4. Mess Driver5. Beasiswa Anak DriverUNTUK PENDAFTARAN BISA DATANG LANGSUNG DENGAN MEMBAWA PERSYARATAN YANG TELAH DISAMPAIKANLokasi : Pool Bluebird Siliwangi DepokJl. Siliwangi No.51, Kec. Pancoran Mas, Depok, Jawa BaratRead Less",https://glints.com/id/en/opportunities/jobs/driver/90a12cbb-ebcd-449f-a35f-5b026d6455d9?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/10f5d0efeeb9d791fb48910df11a5bdc.jpg
Host Live Streaming,UPSCALE HOUSE PROJECT,Arts & Creative,Full-Time · On-site,Minimum Senior/Vocational High School,Less than a year of experience,"Job description for Host Live Streaming at UPSCALE HOUSE PROJECTWE ARE HIRING HOST LIVE STREAMING - UPSCALE HOUSE * Kualifikasi : - Usia 17 - 25 tahun- Pendidikan Min SMA/SMK- Wanita / Pria- Memiliki rasa percaya diri yang tinggi di depan kamera- Memiliki kemampuan komunikasi yang baik- Aktif bersosial media terutama TikTok- Memiliki kepribadian yang bersemangat, ceria, ulet, dan rajin- Nilai Plus untuk yang sudah pengalaman* Job Description : - Melakukan Live Shopping/Penjualan barang di TikTok dan Shopee- Melakukan setup handphone untuk melakukan LIVE Shopping- Melayani pelanggan yang bertanya saat live LIVE- Mereview produk yang ada pada etalase dan menyematkan produk (PIN) pada etalase- Menjelaskan manfaat dan keunggulan produk dengan lengkap* Benefit :- Jenjang Karir- Gaji Pokok- Disediakan Mess- BonusnyaRead Less",https://glints.com/id/en/opportunities/jobs/host-live-streaming/afbadcea-9fe8-4dcf-b2a2-3522a288a9e8?utm_referrer=explore&traceInfo=3b0894db-3843-4228-a69a-ab134a496297,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/9e991d3f4e2ec08cda69089159fc6535.jpeg
